start,bytes1,bytes2
75333,1082,1102
75354,1081,1101
75359,1081,1101
75365,1082,1102
75392,1081,1101
75397,1081,1101
75409,1082,1102
75425,1081,1101
75431,1082,1102
75438,1082,1102
75461,1082,1102
75467,1081,1101
75500,1081,1101
75505,1082,1102
75522,1081,1101
75546,1082,1102
75570,1082,1102
75576,1081,1101
75596,1082,1102
75629,1081,1101
75646,1081,1101
75657,1082,1102
75665,1082,1102
75708,1081,1101
75715,1081,1101
75720,1082,1102
75725,1082,1102
75732,1082,1102
75745,1081,1101
75762,1081,1101
75791,1081,1101
75804,1081,1101
75828,1081,1101
75911,1081,1101
75956,1081,1101
76028,1081,1101
76074,1081,1101
76079,1081,1101
76108,1081,1101
76185,1081,1101
76190,1081,1101
76216,1081,1101
76222,1081,1101
76228,1081,1101
76234,1081,1101
76240,1081,1101
76246,1081,1101
76253,1081,1101
76260,1081,1101
76267,1081,1101
76274,1081,1101
76281,1081,1101
76288,1081,1101
76295,1081,1101
76303,1081,1101
76311,1081,1101
76319,1081,1101
76331,1081,1101
76340,1081,1101
76345,1081,1101
76351,1081,1101
76361,1081,1101
76370,1081,1101
76381,1081,1101
76393,1081,1101
76398,1081,1101
76414,1081,1101
76419,1081,1101
76425,1081,1101
76431,1081,1101
76453,1081,1101
76460,1081,1101
76468,1081,1101
76474,1081,1101
76480,1081,1101
76486,1081,1101
76491,1081,1101
76506,1081,1101
76511,1081,1101
76544,1081,1101
76549,1081,1101
76730,1081,1101
76735,1081,1101
76753,1081,1101
76783,1080,1100
76803,1080,1100
76809,1080,1100
76914,1081,1101
76920,1081,1101
76926,1081,1101
76932,1081,1101
76945,1081,1101
76980,1081,1101
76993,1081,1101
77005,1081,1101
77013,1081,1101
77021,1081,1101
77033,1081,1101
77069,1081,1101
77077,1081,1101
77088,1081,1101
77094,1081,1101
77100,1081,1101
77106,1081,1101
77112,1081,1101
77118,1081,1101
77124,1081,1101
77130,1081,1101
77136,1081,1101
77142,1081,1101
77148,1081,1101
77156,1081,1101
77162,1081,1101
77168,1081,1101
77242,1081,1101
77264,1081,1101
77290,1081,1101
77302,1081,1101
77314,1081,1101
77326,1081,1101
77348,1081,1101
77370,1081,1101
77382,1081,1101
77394,1081,1101
77416,1081,1101
77431,1081,1101
77453,1081,1101
77479,1081,1101
77501,1081,1101
77545,1081,1101
77604,1081,1101
77619,1082,1102
77627,1082,1102
77649,1081,1101
77692,1081,1101
77743,1081,1101
77785,1081,1101
77817,1081,1101
77852,1081,1101
77879,1081,1101
77916,1081,1101
77943,1081,1101
77952,1081,1101
77984,1081,1101
78042,1081,1101
78169,1081,1101
78204,1081,1101
78252,1081,1101
78275,1081,1101
78311,1081,1101
78327,1081,1101
78349,1081,1101
78375,1081,1101
78397,1081,1101
78444,1081,1101
78492,1081,1101
78562,1081,1101
78614,1081,1101
78654,1081,1101
78697,1081,1101
78750,1081,1101
78809,1081,1101
78854,1081,1101
78894,1081,1101
78922,1081,1101
78963,1081,1101
78983,1081,1101
79005,1081,1101
79054,1081,1101
79097,1081,1101
79163,1081,1101
79194,1081,1101
79206,1081,1101
79218,1081,1101
79230,1081,1101
79242,1081,1101
79254,1081,1101
79266,1081,1101
79278,1081,1101
79290,1081,1101
79302,1081,1101
79314,1081,1101
79326,1081,1101
79338,1081,1101
79350,1081,1101
79362,1081,1101
79374,1081,1101
79386,1081,1101
79398,1081,1101
79410,1081,1101
79422,1081,1101
79434,1081,1101
79446,1081,1101
79458,1081,1101
79470,1081,1101
79482,1081,1101
79494,1081,1101
79506,1081,1101
79518,1081,1101
79530,1081,1101
79542,1081,1101
79554,1081,1101
79566,1081,1101
79578,1081,1101
79590,1081,1101
79602,1081,1101
79614,1081,1101
79626,1081,1101
79638,1081,1101
79650,1081,1101
79662,1081,1101
79674,1081,1101
79686,1081,1101
79698,1081,1101
79710,1081,1101
79722,1081,1101
79734,1081,1101
79746,1081,1101
79758,1081,1101
79770,1081,1101
79782,1081,1101
79794,1081,1101
79806,1081,1101
79818,1081,1101
79830,1081,1101
79842,1081,1101
79854,1081,1101
79866,1081,1101
79878,1081,1101
79890,1081,1101
79902,1081,1101
79914,1081,1101
79926,1081,1101
79938,1081,1101
79950,1081,1101
79962,1081,1101
79974,1081,1101
79986,1081,1101
79998,1081,1101
80010,1081,1101
80022,1081,1101
80034,1081,1101
80046,1081,1101
80058,1081,1101
80070,1081,1101
80082,1081,1101
80094,1081,1101
80106,1081,1101
80118,1081,1101
80130,1081,1101
80142,1081,1101
80154,1081,1101
80166,1081,1101
80178,1081,1101
80190,1081,1101
80202,1081,1101
80214,1081,1101
80226,1081,1101
80238,1081,1101
80250,1081,1101
80262,1081,1101
80274,1081,1101
80286,1081,1101
80298,1081,1101
80310,1081,1101
80322,1081,1101
80334,1081,1101
80346,1081,1101
80358,1081,1101
80370,1081,1101
80382,1081,1101
80394,1081,1101
80406,1081,1101
80418,1081,1101
80430,1081,1101
80442,1081,1101
80454,1081,1101
80466,1081,1101
80478,1081,1101
80490,1081,1101
80502,1081,1101
80514,1081,1101
80526,1081,1101
80538,1081,1101
80550,1081,1101
80562,1081,1101
80574,1081,1101
80586,1081,1101
80598,1081,1101
80610,1081,1101
80622,1081,1101
80634,1081,1101
80646,1081,1101
80658,1081,1101
80670,1081,1101
80682,1081,1101
80694,1081,1101
80706,1081,1101
80718,1081,1101
80730,1081,1101
80742,1081,1101
80754,1081,1101
80766,1081,1101
80778,1081,1101
80790,1081,1101
80802,1081,1101
80814,1081,1101
80826,1081,1101
80867,1081,1101
80947,1081,1101
80967,1081,1101
80989,1081,1101
81018,1081,1101
81030,1081,1101
81042,1081,1101
81054,1081,1101
81066,1081,1101
81078,1081,1101
81090,1081,1101
81102,1081,1101
81114,1081,1101
81126,1081,1101
81138,1081,1101
81150,1081,1101
81162,1081,1101
81174,1081,1101
81186,1081,1101
81198,1081,1101
81210,1081,1101
81222,1081,1101
81234,1081,1101
81246,1081,1101
81258,1081,1101
81270,1081,1101
81282,1081,1101
81294,1081,1101
81306,1081,1101
81318,1081,1101
81330,1081,1101
81342,1081,1101
81354,1081,1101
81366,1081,1101
81378,1081,1101
81390,1081,1101
81402,1081,1101
81414,1081,1101
81426,1081,1101
81438,1081,1101
81450,1081,1101
81462,1081,1101
81474,1081,1101
81486,1081,1101
81498,1081,1101
81510,1081,1101
81522,1081,1101
81534,1081,1101
81546,1081,1101
81558,1081,1101
81570,1081,1101
81582,1081,1101
81594,1081,1101
81606,1081,1101
81618,1081,1101
81630,1081,1101
81642,1081,1101
81654,1081,1101
81666,1081,1101
81678,1081,1101
81690,1081,1101
81702,1081,1101
81714,1081,1101
81726,1081,1101
81738,1081,1101
81750,1081,1101
81762,1081,1101
81774,1081,1101
81786,1081,1101
81798,1081,1101
81810,1081,1101
81822,1081,1101
81834,1081,1101
81846,1081,1101
81858,1081,1101
81870,1081,1101
81882,1081,1101
81894,1081,1101
81906,1081,1101
81918,1081,1101
81930,1081,1101
81942,1081,1101
81954,1081,1101
81966,1081,1101
81978,1081,1101
82019,1081,1101
82065,1081,1101
82110,1081,1101
82156,1081,1101
82204,1081,1101
82244,1081,1101
82298,1081,1101
82330,1081,1101
82371,1081,1101
82394,1081,1101
82435,1081,1101
82539,1081,1101
82621,1081,1101
82647,1081,1101
82669,1081,1101
82713,1081,1101
82727,1081,1101
82749,1081,1101
82775,1081,1101
82805,1081,1101
82834,1081,1101
82843,1081,1101
82860,1081,1101
82879,1081,1101
82940,1081,1101
82963,1082,1102
82971,1082,1102
83005,1081,1101
83133,1081,1101
83198,1081,1101
83268,1081,1101
83287,1081,1101
83296,1081,1101
83326,1081,1101
83374,1081,1101
83409,1081,1101
83439,1081,1101
83515,1081,1101
83578,1081,1101
83633,1081,1101
83723,1081,1101
83772,1081,1101
83828,1081,1101
83890,1081,1101
83912,1081,1101
83956,1082,1102
83965,1081,1101
83970,1082,1102
83976,1082,1102
83982,1082,1102
83988,1082,1102
83994,1082,1102
84006,1081,1101
84016,1081,1101
84029,1081,1101
84034,1081,1101
84040,1081,1101
84044,1081,1101
84049,1081,1101
84055,1081,1101
84068,1081,1101
84073,1081,1101
84083,1081,1101
84120,1082,1102
84133,1081,1101
84143,1081,1101
84154,1081,1101
84158,1081,1101
86025,10c440,024c00
86036,10c44189,024c014b
86048,10c44227,024c0241
86056,10c444b5,024c049b
86064,10c44552,024c0542
86076,4d0dd510c44d2110c44c4c10c44b7910c44a3b10c4494610c4488010c447d410c446cc,4c0ba5024c0af9024c09f8024c093d024c08c0024c083e024c0749024c066e024c05c2
86129,4e0231024e00,4d0000024c0d
86144,10c45999,024d071a
86156,10c45cba10c45bf510c45b8310c45af010c459f9,024d0b3d024d0a30024d08f3024d0828024d075c
86180,10c45d9c,024d0bda
86188,10c45e47,024d0c51
86194,055a024f,0000024e
86204,10c4748010c4734610c4729410c4716c10c47000,024f0ed7024f0e2b024f0d7f024f0bc3024f0aab
86228,10c4767c10c47547,02500000024f0f4c
86242,6a25,66bf
86246,6a25,66bf
86250,6a25,66bf
86254,6a24,66be
86258,6a24,66be
86262,6a24,66be
86266,6a25,66bf
86270,6a25,66bf
86274,6a25,66bf
86278,6a25,66bf
86282,6a24,66be
86286,6a24,66be
86290,6a25,66bf
86294,6a24,66be
86298,6a25,66bf
86302,6a24,66be
86310,642f,678a
86314,642e,6789
86318,642f,678a
86322,642c,6787
86326,642e,6789
86330,642c,6787
86334,642f,678a
86338,642c,6787
86342,642c,6787
86346,642c,6787
86350,642c,6787
86354,6430,678b
86358,642c,6787
86362,642e,6789
86366,642c,6787
86370,642f,678a
86374,642e,6789
86378,642e,6789
86382,642c,6787
86386,642c,6787
86390,6430,678b
86394,642b,6786
86398,642c,6787
86402,642b,6786
86406,642f,678a
86410,642b,6786
86414,642b,6786
86418,642f,678a
86422,642b,6786
86426,642e,6789
86430,642f,678a
86434,642b,6786
86438,642b,6786
86442,642b,6786
86446,642b,6786
86450,6432,678d
86454,642f,678a
86458,6430,678b
86462,6430,678b
86466,642e,6789
86470,642e,6789
86474,642e,6789
86478,642e,6789
86482,642e,6789
86486,642f,678a
86490,642f,678a
86494,642e,6789
86498,642e,6789
86502,642c,6787
86506,642f,678a
86544,10c4771e,025000c2
86586,1081,1101
86590,1081,1101
86594,1081,1101
86598,1081,1101
86602,1081,1101
86614,1081,1101
86686,1081,1101
86690,1081,1101
86694,1081,1101
86698,1081,1101
86702,1081,1101
86706,1081,1101
86710,1081,1101
86714,1081,1101
86718,1081,1101
86722,1081,1101
86726,1081,1101
86730,1081,1101
86734,1081,1101
86742,1081,1101
86746,1081,1101
86958,1081,1101
86962,1080,1100
86966,1081,1101
86970,1081,1101
86974,1080,1100
86978,1080,1100
86982,1081,1101
86986,1080,1100
86990,1080,1100
102198,1081,1101
102202,1080,1100
102298,1081,1101
102302,1080,1100
102306,1080,1100
102446,1081,1101
102450,1080,1100
102454,1080,1100
102458,1080,1100
102462,1080,1100
102574,1081,1101
102578,1081,1101
102582,1081,1101
102586,1081,1101
102590,1081,1101
102650,1081,1101
102654,1080,1100
102818,1081,1101
102822,1080,1100
102826,1080,1100
103690,1081,1101
103694,1081,1101
103698,1081,1101
103702,1081,1101
103706,1081,1101
103710,1081,1101
103714,1080,1100
103806,1081,1101
103810,1081,1101
103902,1081,1101
103906,1081,1101
103922,1081,1101
103926,1081,1101
103934,1081,1101
103958,1081,1101
103974,1081,1101
103978,1081,1101
103994,1081,1101
103998,1081,1101
104002,1081,1101
104006,1081,1101
104014,1081,1101
104038,1081,1101
104054,1081,1101
104058,1081,1101
104074,1081,1101
104078,1081,1101
104082,1081,1101
104090,1081,1101
104114,1081,1101
104130,1081,1101
104134,1081,1101
104150,1081,1101
104154,1081,1101
104158,1081,1101
104166,1081,1101
104190,1081,1101
104206,1081,1101
104210,1081,1101
104218,1081,1101
104242,1081,1101
104258,1081,1101
104262,1081,1101
104278,1081,1101
104282,1081,1101
104290,1081,1101
104314,1081,1101
104330,1081,1101
104334,1081,1101
104350,1081,1101
104354,1081,1101
104358,1081,1101
104362,1081,1101
104370,1081,1101
104394,1081,1101
104410,1081,1101
104414,1081,1101
104430,1081,1101
104434,1081,1101
104438,1081,1101
104446,1081,1101
104470,1081,1101
104486,1081,1101
104490,1081,1101
104498,1081,1101
104522,1081,1101
104538,1081,1101
104542,1081,1101
104558,1081,1101
104562,1081,1101
104578,1081,1101
104582,1081,1101
104590,1081,1101
104614,1081,1101
104630,1081,1101
104634,1081,1101
104650,1081,1101
104654,1081,1101
104658,1081,1101
104666,1081,1101
104690,1081,1101
104706,1081,1101
104710,1081,1101
104718,1081,1101
104742,1081,1101
104758,1081,1101
104762,1081,1101
104778,1081,1101
104782,1081,1101
104786,1081,1101
104794,1081,1101
104818,1081,1101
104834,1081,1101
104838,1081,1101
104854,1081,1101
104858,1081,1101
104866,1081,1101
104890,1081,1101
104906,1081,1101
104910,1081,1101
105238,1081,1101
105242,1081,1101
105274,1081,1101
105306,1081,1101
105334,1081,1101
105338,1081,1101
105370,1081,1101
105402,1081,1101
105410,1081,1101
105414,1081,1101
105438,1081,1101
105442,1081,1101
105450,1081,1101
105470,1081,1101
105478,1081,1101
105498,1080,1100
105506,1081,1101
105526,1080,1100
105534,1081,1101
105538,1081,1101
105542,1081,1101
105550,1080,1100
105558,1081,1101
105566,1081,1101
105586,1080,1100
105594,1081,1101
105598,1081,1101
105606,1080,1100
105614,1081,1101
105622,1081,1101
105630,1081,1101
105638,1081,1101
105646,1081,1101
105666,1080,1100
105674,1081,1101
105678,1081,1101
105682,1081,1101
105690,1080,1100
105698,1081,1101
105706,1081,1101
105734,1081,1101
105750,1081,1101
105758,1081,1101
105786,1081,1101
105814,1081,1101
105842,1081,1101
105850,1081,1101
105854,1081,1101
105870,1081,1101
105886,1081,1101
105910,1081,1101
105914,1081,1101
105922,1081,1101
105934,1081,1101
105966,1081,1101
105974,1081,1101
105982,1081,1101
105990,1081,1101
106002,1081,1101
106034,1081,1101
106042,1081,1101
106050,1081,1101
106062,1081,1101
106094,1081,1101
106106,1081,1101
106138,1081,1101
106150,1081,1101
106190,1081,1101
106214,1080,1100
106234,1081,1101
106246,1081,1101
106254,1081,1101
106278,1081,1101
106286,1081,1101
106294,1081,1101
106302,1081,1101
106314,1081,1101
106346,1081,1101
106358,1081,1101
106390,1081,1101
106402,1081,1101
106434,1081,1101
106446,1081,1101
106486,1081,1101
106510,1080,1100
106530,1081,1101
106542,1081,1101
106550,1081,1101
106582,1081,1101
106606,1080,1100
106626,1081,1101
106638,1081,1101
106646,1081,1101
106670,1081,1101
106682,1081,1101
106714,1081,1101
106730,1081,1101
106754,1080,1100
106774,1081,1101
106786,1081,1101
106794,1081,1101
106834,1081,1101
106858,1081,1101
106874,1080,1100
106890,1080,1100
106910,1081,1101
106930,1081,1101
106942,1081,1101
106950,1081,1101
106974,1081,1101
106982,1081,1101
106994,1081,1101
107030,1081,1101
107038,1081,1101
107046,1081,1101
107054,1081,1101
107062,1081,1101
107070,1081,1101
107078,1081,1101
107086,1081,1101
107098,1081,1101
107130,1081,1101
107142,1081,1101
107174,1081,1101
107186,1081,1101
107218,1081,1101
107230,1081,1101
107262,1081,1101
107274,1081,1101
107306,1081,1101
107318,1081,1101
107350,1081,1101
107362,1081,1101
107394,1081,1101
107406,1081,1101
107438,1081,1101
107450,1081,1101
107482,1081,1101
107490,1081,1101
107502,1081,1101
107534,1081,1101
107546,1081,1101
107586,1081,1101
107610,1080,1100
107630,1081,1101
107642,1081,1101
107650,1081,1101
107690,1081,1101
107714,1081,1101
107730,1080,1100
107746,1080,1100
107766,1081,1101
107786,1081,1101
107798,1081,1101
107806,1081,1101
107830,1081,1101
107842,1081,1101
107874,1081,1101
107882,1081,1101
107894,1081,1101
107926,1081,1101
107938,1081,1101
107970,1081,1101
107982,1081,1101
108014,1081,1101
108046,1080,1100
108066,1081,1101
108078,1081,1101
108086,1081,1101
108150,1080,1100
108166,1080,1100
108186,1081,1101
108206,1081,1101
108218,1081,1101
108226,1081,1101
108258,1081,1101
108282,1080,1100
108302,1081,1101
108314,1081,1101
108322,1081,1101
108362,1081,1101
108386,1081,1101
108402,1080,1100
108418,1080,1100
108438,1081,1101
108458,1081,1101
108470,1081,1101
108478,1081,1101
108502,1081,1101
108510,1081,1101
108518,1081,1101
108526,1081,1101
108534,1081,1101
108542,1081,1101
108550,1081,1101
108558,1081,1101
108566,1081,1101
108574,1081,1101
108582,1081,1101
108590,1081,1101
108598,1081,1101
108606,1081,1101
108614,1081,1101
108622,1081,1101
108630,1081,1101
108638,1081,1101
108646,1081,1101
108654,1081,1101
108662,1081,1101
108670,1081,1101
108678,1081,1101
108686,1081,1101
108694,1081,1101
108702,1081,1101
108710,1081,1101
108718,1081,1101
108726,1081,1101
108734,1081,1101
108742,1081,1101
108750,1081,1101
108758,1081,1101
108766,1081,1101
108774,1081,1101
108782,1081,1101
108790,1081,1101
108798,1081,1101
108806,1081,1101
108814,1081,1101
108822,1081,1101
108830,1081,1101
108838,1081,1101
108846,1081,1101
108854,1081,1101
108862,1081,1101
108870,1081,1101
108878,1081,1101
108886,1081,1101
108894,1081,1101
108902,1081,1101
108910,1081,1101
108918,1081,1101
108926,1081,1101
108934,1081,1101
108942,1081,1101
108950,1081,1101
108958,1081,1101
108966,1081,1101
108974,1081,1101
108982,1081,1101
108990,1081,1101
108998,1081,1101
109006,1081,1101
109014,1081,1101
109022,1081,1101
109030,1081,1101
109038,1081,1101
109046,1081,1101
109054,1081,1101
109062,1081,1101
109070,1081,1101
109078,1081,1101
109086,1081,1101
109094,1081,1101
109102,1081,1101
109110,1081,1101
109118,1081,1101
109126,1081,1101
109134,1081,1101
109142,1081,1101
109150,1081,1101
109158,1081,1101
109166,1081,1101
109174,1081,1101
109182,1081,1101
109190,1081,1101
109198,1081,1101
109206,1081,1101
109214,1081,1101
109222,1081,1101
109230,1081,1101
109238,1081,1101
109246,1081,1101
109254,1081,1101
109262,1081,1101
109270,1081,1101
109278,1081,1101
109286,1081,1101
109294,1081,1101
109302,1081,1101
109310,1081,1101
109318,1081,1101
109326,1081,1101
109334,1081,1101
109342,1081,1101
109350,1081,1101
109358,1081,1101
109366,1081,1101
109374,1081,1101
109382,1081,1101
109390,1081,1101
109398,1081,1101
109406,1081,1101
109414,1081,1101
109422,1081,1101
109430,1081,1101
109438,1081,1101
109446,1081,1101
109454,1081,1101
109462,1081,1101
109470,1081,1101
109478,1081,1101
109486,1081,1101
109494,1081,1101
109502,1081,1101
109510,1081,1101
109518,1081,1101
109526,1081,1101
109534,1081,1101
109542,1081,1101
109550,1081,1101
109558,1081,1101
109566,1081,1101
109574,1081,1101
109582,1081,1101
109590,1081,1101
109602,1081,1101
109634,1081,1101
109642,1081,1101
109650,1081,1101
109658,1081,1101
109670,1081,1101
109702,1081,1101
109714,1081,1101
109750,1081,1101
109758,1081,1101
109766,1081,1101
109774,1081,1101
109782,1081,1101
109790,1081,1101
109798,1081,1101
109806,1081,1101
109814,1081,1101
109822,1081,1101
109830,1081,1101
109838,1081,1101
109846,1081,1101
109854,1081,1101
109862,1081,1101
109870,1081,1101
109878,1081,1101
109886,1081,1101
109894,1081,1101
109902,1081,1101
109910,1081,1101
109918,1081,1101
109926,1081,1101
109934,1081,1101
109942,1081,1101
109950,1081,1101
109958,1081,1101
109966,1081,1101
109974,1081,1101
109982,1081,1101
109990,1081,1101
109998,1081,1101
110006,1081,1101
110014,1081,1101
110022,1081,1101
110030,1081,1101
110038,1081,1101
110046,1081,1101
110054,1081,1101
110062,1081,1101
110070,1081,1101
110078,1081,1101
110086,1081,1101
110094,1081,1101
110102,1081,1101
110110,1081,1101
110118,1081,1101
110126,1081,1101
110134,1081,1101
110142,1081,1101
110150,1081,1101
110158,1081,1101
110166,1081,1101
110174,1081,1101
110182,1081,1101
110190,1081,1101
110198,1081,1101
110206,1081,1101
110214,1081,1101
110222,1081,1101
110230,1081,1101
110238,1081,1101
110246,1081,1101
110254,1081,1101
110262,1081,1101
110270,1081,1101
110278,1081,1101
110286,1081,1101
110294,1081,1101
110302,1081,1101
110310,1081,1101
110318,1081,1101
110326,1081,1101
110334,1081,1101
110342,1081,1101
110350,1081,1101
110358,1081,1101
110366,1081,1101
110374,1081,1101
110382,1081,1101
110390,1081,1101
110402,1081,1101
110434,1081,1101
110446,1081,1101
110478,1081,1101
110490,1081,1101
110522,1081,1101
110558,1081,1101
110590,1081,1101
110602,1081,1101
110674,1081,1101
110690,1081,1101
110710,1081,1101
110730,1081,1101
110742,1081,1101
110750,1081,1101
110774,1081,1101
110782,1081,1101
110794,1081,1101
110826,1081,1101
110838,1081,1101
110870,1081,1101
110882,1081,1101
110914,1081,1101
110922,1081,1101
110930,1081,1101
110938,1081,1101
110946,1081,1101
110954,1081,1101
110962,1081,1101
110974,1081,1101
111006,1081,1101
111014,1081,1101
111022,1081,1101
111034,1081,1101
111066,1081,1101
111078,1081,1101
111118,1081,1101
111142,1080,1100
111162,1081,1101
111174,1081,1101
111182,1081,1101
111206,1081,1101
111218,1081,1101
111250,1081,1101
111258,1081,1101
111270,1081,1101
111302,1081,1101
111310,1081,1101
111318,1081,1101
111326,1081,1101
111334,1081,1101
111342,1081,1101
111350,1081,1101
111358,1081,1101
111366,1081,1101
111374,1081,1101
111386,1081,1101
111418,1081,1101
111426,1081,1101
111438,1081,1101
111470,1081,1101
111478,1081,1101
111486,1081,1101
111494,1081,1101
111502,1081,1101
111510,1081,1101
111522,1081,1101
111554,1081,1101
111562,1081,1101
111570,1081,1101
111582,1081,1101
111614,1081,1101
111626,1081,1101
111658,1081,1101
111666,1081,1101
111674,1081,1101
111686,1081,1101
111718,1081,1101
111730,1081,1101
111762,1081,1101
111770,1081,1101
111778,1081,1101
111790,1081,1101
111822,1081,1101
111830,1081,1101
111838,1081,1101
111846,1081,1101
111858,1081,1101
111890,1081,1101
111898,1081,1101
111910,1081,1101
111942,1081,1101
111954,1081,1101
111986,1081,1101
111994,1081,1101
112002,1081,1101
112010,1081,1101
112018,1081,1101
112030,1081,1101
112062,1081,1101
112074,1081,1101
112106,1081,1101
112114,1081,1101
112126,1081,1101
112158,1081,1101
112170,1081,1101
118786,1081,1101
118790,1081,1101
118830,1081,1101
118858,1081,1101
118890,1081,1101
118922,1081,1101
118950,1081,1101
118958,1081,1101
118962,1081,1101
118970,1081,1101
118994,1081,1101
119026,1081,1101
119050,1081,1101
119078,1081,1101
119110,1081,1101
119134,1081,1101
119146,1081,1101
119162,1081,1101
119178,1081,1101
119202,1081,1101
119234,1081,1101
119262,1081,1101
